id	sentence	label
1120297194123296774	dear airtel let thank you for the time we have shared together the last years today i have decided to give up on your network as my isp i cant stand this level of theft 	None
1120341132326711303	angry i swear to god airtel you should stop this g thingthese lies get to me when am trying to play my online gamehow do you expect kbps to do anything online yall should style up 	Negative
1120359137546854401	airtel u are damn network suck it airtel fuck u when u give out freak friday the network always down why u keep on lying to us like the smartphone network u are nothing fuck u forever 	None
1120359278068498432	the moment umemeltd cuts power airtel g data speeds also disappear 	Negative
1120359494700208128	airtel fuck your network slow as snail 	None
1120384098516766722	thenaiveone airtel man problems with africel networks is not stable 	None
1120389696230707200	what is the best network when it comes to the use of the internet i am totally fed up of airtel 	Negative
1120579995674533895	hi airtel your internet drags while downloading or basically surving stuff but somehow you are quick to send messages about how much data i have used improve the damn network so that i enjoy using my data you thugs are so frustrating 	Negative
1120602649559281664	dear airtel this serves to inform u that u network these is as shitty as smart telecom plus revise and revive otherwise nze bintamye your sincerely concerned client 	None
1120620993154826240	whats up with ur network today in luzira airtel 	None
1120622582804434945	its possible they airtel are cheating away our data and airtime see the monthly package of minutes has become min 	Negative
1120623878601097216	airtel whats happening to your g internet its like you spent all the money on the advert instead of boosting the internet its like your still on g 	Negative
1120625829933932544	naye this airtel g everywhere nga its behaving worse than g anyone else having issues 	Negative
1120627965446905856	but airtel please stop sending me these messages first sort ur network issues and then bombard us with such spam 	None
1120629227995500546	airtel it like its on and off am in entebbe it should be good 	None
1120630137496702976	this airtel data is something else i think when the rains come they wash it down from g to just g pout 	Negative
1120636400871690247	airtel if u check that screenshot i have bars n lte not g but even loading google is a big problem esp today 	Negative
1120641788941881345	hi airtel you promised us a g internet but look you are here making our lives miserable 	Negative
1120642588225220608	nyapru airtel i almost lost a client after i installed airtel internet at their premises and the thing takes forever to just open email client just email 	Negative
1120679266151280640	airtel but your network nowadays is fake after me upgrading to g network it is toooooooo frowningface smirk slow 	None
1120721447222218754	airtel qutejr naye u and yo g network 	Negative
1120755726505455617	airtel im disappointed with airtel i didnt think this network would do me like this so angry and pissed with the service i got chased away to go buy another phone just after months of buying your so called smartphone 	None
1120757327676809219	this airtel g thing on all sites is a hoax phone and simcard both g enabled and in the city but network is slow like edge 	None
1120902758633234432	its today that i have proved airtel is one of those useless networksyou cant reply a simple dmhuh 	None
